🍰	4	pão de ló de morango	bolo | bolo recheado | cake | dessert | doce | fatia | fatia de bolo | pastry | pão de ló | pão de ló de morango | restaurante | shortcake | slice | sobremesa | sweet
🧁	4	cupcake	açúcar | bakery | bolinho | bolo | comida | confeitaria | confeito | cupcake | dessert | doce | sobremesa | sprinkles | sugar | sweet | torta | treat
🥧	4	torta	abóbora | apple | carne | doce | fatia | fatia de torta | filling | fruit | fruta | maçã | meat | padaria | pastry | pie | pumpkin | recheio | salgado | slice | torta
🍫	4	chocolate	bar | barra | barra de chocolate | candy | chocolate | chocolate bar | dessert | doce | fome | halloween | sweet | tooth
🍬	4	bala	bala | balinha | candy | cavities | dessert | doce | halloween | restaurant | sweet | tooth | wrapper
🍭	4	pirulito	bala | candy | dessert | doce | food | lollipop | pirulito | restaurant | sweet
🍮	4	pudim	custard | dessert | pudding | pudim | pudim de leite | pudim de ovos | restaurante | sweet
🍯	4	pote de mel	barrel | bear | food | honey | honey pot | honeypot | jar | mel | pot | pote | pote de mel | restaurante | sweet
🍼	4	mamadeira	babies | baby | baby bottle | bebê | birth | born | bottle | drink | infant | leite | leitinho | mamadeira | mamar | milk | neném | newborn
🥛	4	copo de leite	copo | copo de leite | drink | glass | glass of milk | leite | milk
☕	4	café	beverage | cafe | cafezinho | cafeína | caffeine | café | chai | chá | coffee | drink | hot | hot beverage | inverno | morning | quente | steaming | tea
🫖	4	bule	alimento | bebida | brew | bule | chaleira | chá | comida | drink | food | infusão | pot | tea | teapot
🍵	4	xícara de chá sem alça	bebida | beverage | chá | chá verde | cup | drink | handle | oolong | tea | teacup | teacup without handle | xícara | xícara de chá | xícara de chá sem alça
🍶	4	saquê	bar | bebida | beverage | bottle | copo | cup | drink | garrafa | garrafa e copo de saquê | japonês | restaurant | restaurante | sake | saquê
🍾	4	garrafa de champanhe	aniversário | bar | bottle | bottle with popping cork | champagne | champanha | champanhe | cidra | comemorar | cork | drink | espumante | estourar | festa | garrafa | garrafa de champanhe | parabéns | popping
🍷	4	vinho	alcohol | bar | bebida | beverage | booze | club | cálice de vinho | drink | drinking | drinks | glass | restaurant | restaurante | taça | vinho | wine | wine glass
🍸	4	coquetel	alcohol | bar | beber | bebida | booze | cachaça | club | cocktail | cocktail glass | coquetel | drink | drinking | drinks | glass | happy hour | mad | martini | men | restaurante | taça | taça de coquetel
🍹	4	bebida tropical	alcohol | bar | bebida | bebida tropical | booze | club | cocktail | coquetel | coquetel de frutas | drink | drinking | drinks | drunk | happy hour | mai | party | restaurante | tai | tropical | tropical drink | tropics
🍺	4	cerveja	alcohol | ale | bar | bebida | beer | beer mug | booze | caneca | caneca de cerveja | cerveja | chopp | drink | drinking | drinks | gelada | happy hour | mug | octoberfest | oktoberfest | pint | restaurante | stein | summer
🍻	4	canecas de cerveja	Chopp | alcohol | bar | beer | booze | bottoms | caneca | canecas de cerveja | cerveja | cheers | chope | clink | clinking | clinking beer mugs | drinking | drinks | mugs | restaurante
🥂	4	taças brindando	brinde | celebrate | champagne | champanhe | clink | clinking | clinking glasses | comemoração | drink | glass | glasses | taça | taças brindando | tim-tim
🥃	4	copo	bar | bebida | copo | drink | glass | liquor | scotch | shot | tumbler | tumbler glass | whiskey | whisky
🫗	4	derramando líquido	acabou | accident | acidente | bebida | copo | derramando líquido | derramar | derrubar | drink | empty | fim | glass | liquid | líquido | oops | ops | pingar | pour | pouring | pouring liquid | spill | vazio | water | água
🥤	4	copo com canudo	canudo | copo | copo com canudo | cup | cup with straw | drink | juice | malt | refrigerante | soda | soft | straw | suco | water | água
🧋	4	chá perolado	bebida | boba | bolha | bubble | bubble tea | chá | chá perolado | comida | food | leite | milk | pearl | pobá | pérola | tea
🧃	4	suco de caixa	beverage | beverage box | box | caixa de suco | caixinha de suco | juice | straw | suco | suco de caixa | suquinho | sweet
🧉	4	mate	bebida | chimarrão | cuia de chimarrão | drink | mate | tereré
🧊	4	cubo de gelo	cold | cube | cubo de gelo | gelado | gelo | ice | iceberg
🥢	4	hashi	chopsticks | comida japonesa | hashi | jeotgarak | kuaizi | pauzinhos
🍽️	4	prato com talheres	almoço | cooking | dinner | eat | faca | fome | fork | fork and knife with plate | garfo | jantar | knife | plate | prato | prato com talheres | prato com talheres ao lado | restaurante | talheres
🍴	4	garfo e faca	almoço | breakfast | breaky | comer | comida | cooking | cutlery | delicious | dinner | eat | faca | feed | fome | food | fork | fork and knife | garfo | garfo e faca | hungry | jantar | knife | lunch | restaurant | restaurante | talher | talheres | yum | yummy
🥄	4	colher	colher | eat | spoon | tableware | talher
🔪	4	faca de cozinha	chef | cooking | cozinhar | faca | faca de cozinha | hocho | kitchen | kitchen knife | knife | tool | weapon
🫙	4	jarro	armazenar | condiment | condimento | conserva | container | empty | jar | jarra | jarro | molho | nada | nothing | pote | recipiente | sauce | store | vazio | vidro
🏺	4	ânfora	Aquarius | amphora | cooking | drink | jug | ornamento chinês | tool | vaso | vaso chinês | weapon | zodiac | ânfora
🌍	5	globo mostrando Europa e África	Africa | Europa | Europe | Europe-Africa | Terra | earth | globe | globe showing Europe-Africa | globo mostrando Europa e África | showing | world | África
🌎	5	globo mostrando as Américas	Americas | América | Terra | as Américas | earth | globe | globe showing Americas | globo mostrando as Américas | showing | world
🌏	5	globo mostrando Ásia e Oceania	Asia | Asia-Australia | Australia | Austrália | Oceania | Terra | earth | globe | globe showing Asia-Australia | globo mostrando Ásia e Oceania | planeta terra | showing | world | Ásia
🌐	5	globo com meridianos	earth | globe | globe with meridians | globo com meridianos | internet | meridianos | meridians | web | world | worldwide
🗺️	5	mapa-múndi	geografia | map | mapa | mapa-múndi | mundo | world | world map
🗾	5	mapa do Japão	Japan | Japão | map | map of Japan | mapa | mapa do Japão
🧭	5	bússola	bússola | bússola magnética | compass | direction | direção | magnetic | magnético | navegação | navigation | norte | orientação | orienteering | pontos cardeais | ímã
🏔️	5	montanha com neve	alpes | cold | frio | montanha | montanha com neve | mountain | neve | snow | snow-capped | snow-capped mountain
⛰️	5	montanha	montanha | mountain | natureza
🌋	5	vulcão	eruption | erupção vulcânica | lava | mountain | nature | natureza | volcano | vulcão
🗻	5	Monte Fuji	Monte Fuji | fuji | montanha | mount | mount fuji | mountain | nature
🏕️	5	acampamento	acampamento | barraca | camping
🏖️	5	praia e guarda-sol	beach | beach with umbrella | guarda-sol | praia | praia e guarda-sol | umbrella
🏜️	5	deserto	clima seco | desert | deserto
🏝️	5	ilha deserta	desert | desert island | ilha | ilha deserta | island | palmeira | praia
🏞️	5	parque nacional	national | national park | park | parque | parque com rio | parque nacional | reserva florestal | rio
🏟️	5	estádio	arena | estádio | stadium
🏛️	5	prédio grego	arquitetura | building | classical | classical building | clássico | grego | prédio grego
🏗️	5	construção	building | building construction | construction | construção | crane | guindaste | obra
🧱	5	tijolo	argamassa | argila | brick | bricks | cimento | clay | mortar | muro | parede | terra | tijolo | wall
🪨	5	pedra	boulder | heavy | pedra | pedregulho | pesado | rocha | rock | seixo | solid | stone | sólido | tough
🪵	5	madeira	lenha | log | lumber | madeira | madeira serrada | timber | tora | tronco | wood
🛖	5	cabana	abrigo | cabana | casa | home | house | hut | roundhouse | shelter | yurt
🏘️	5	casas	casas | house | houses
🏚️	5	casa abandonada	casa | casa abandonada | derelict | derelict house | home | house
🏠	5	casa	building | casa | construção | country | domicílio | heart | home | house | lar | ranch | residência | settle | simple | suburban | suburbia | where
🏡	5	casa com jardim	building | casa | casa com jardim | construção | country | garden | heart | home | house | house with garden | jardim | lar | ranch | settle | simple | suburban | suburbia | where
🏢	5	edifício comercial	building | city | cubical | edifício | edifício comercial | escritório | job | office | office building
🏣	5	correio japonês	Japanese | Japanese post office | building | correio | correio japonês | japonês | office | oriental | post | prédio
🏤	5	correio	European | building | correio | europeu | office | post | post office | prédio
🏥	5	hospital	building | doctor | doente | hospital | internado | medicine | médico | prédio
🏦	5	banco	banco | bank | building | prédio
🏨	5	hotel	building | hotel | prédio
🏩	5	motel	amor | building | hotel | love | love hotel | motel | prédio
🏪	5	loja de conveniência	24 | 24 horas | 24h | building | convenience | convenience store | conveniência | hours | loja | loja de conveniência | prédio | store
🏫	5	escola	building | colégio | escola | prédio | prédio da escola | school
🏬	5	loja de departamentos	building | departamentos | department | department store | estabelecimento comercial | loja | loja de departamentos | store
🏭	5	fábrica	building | factory | fábrica | prédio
🏯	5	castelo japonês	Japanese | Japanese castle | building | castelo | castelo japonês | castle | japonês | pagoda | pagode | prédio
🏰	5	castelo	European | building | castelo | castelo europeu | castelo medieval | castle | prédio
💒	5	capela de casamento	capela | capela de casamento | casamento | chapel | hitched | nuptials | romance | wedding
🗼	5	Torre de Tóquio	Japão | Tokyo | Tokyo tower | Torre de Tóquio | Tóquio | torre | tower
🗽	5	Estátua da Liberdade	Estátua da Liberdade | Liberty | Statue | Statue of Liberty | estátua | liberdade | liberty | new | ny | nyc | statue | york
⛪	5	igreja	Christian | bless | capela | chapel | church | cristã | cristão | cross | igreja | missa | prédio | religion | religião
🕌	5	mesquita	Muslim | islam | islã | masjid | mesquita | mosque | muçulmano | religion | religião
🛕	5	templo hindu	hindu | hindu temple | temple | templo | templo hindu
🕍	5	sinagoga	Jew | Jewish | judaism | judaísmo | judeu | judia | religion | religião | sinagoga | synagogue | temple | templo
⛩️	5	santuário japonês	japonês | oriental | religion | religião | santuário | santuário japonês | shinto | shinto shrine | shrine | xintoísmo
🕋	5	caaba islã	Muslim | caaba islã | hajj | islam | islã | kaaba | muçulmano | religion | religião | umrah
⛲	5	fonte	chafariz | fonte | fountain | praça | água
⛺	5	barraca	acampamento | acampar | barraca | camping | tent
🌁	5	enevoado	bruma | cerração | enevoado | fog | foggy | neblina | nevoeiro | névoa
🌃	5	noite estrelada	cidade à noite | estrelas | night | night with stars | noite | noite estrelada | prédios | star | stars
🏙️	5	cidade	cidade | city | cityscape | prédios | urbano
🌄	5	aurora sobre montanhas	aurora sobre montanhas | montanha | morning | mountains | nascer do sol sobre as montanhas | over | sol da manhã | sun | sunrise | sunrise over mountains
🌅	5	aurora sobre água	amanhecer | aurora | aurora sobre água | morning | nature | natureza | oceano | rio | sol | sol da manhã | sol nascendo | sun | sunrise
🌆	5	cidade ao anoitecer	anoitecer | at | building | cidade | cidade ao anoitecer | city | cityscape | cityscape at dusk | dusk | evening | landscape | noite | paisagem | prédio | pôr do sol | sun | sunset
🌇	5	pôr do sol	anoitecer | building | calor | cidade | dusk | entardecer | prédio | pôr do sol | pôr do sol sobre prédios | sun | sunset
🌉	5	ponte à noite	at | bridge | bridge at night | night | noite | ponte | ponte à noite | pontilhão
♨️	5	chamas	calor | chamas | fogo | fumaça | hot | hot springs | hotsprings | quente | springs | steaming
🎠	5	carrossel	carousel | carousel horse | carrossel | cavalo | cavalo de carrossel | entertainment | entretenimento | horse | parque de diversão
🛝	5	escorregador	amusement | brincar | brinquedo | escorregador | escorregar | park | parque de diversões | parquinho | play | playground | playground slide | playing | slide | sliding | theme
🎡	5	roda gigante	amusement | entretenimento | ferris | ferris wheel | gigante | park | parque de diversões | roda | roda gigante | theme | wheel
🎢	5	montanha russa	amusement | coaster | entretenimento | montanha | montanha russa | park | parque de diversões | parque temático | roller | roller coaster | russa | theme
💈	5	barbearia	barbearia | barbeiro | barber | barber pole | cortar cabelo | cut | fresh | haircut | pole | poste | poste de barbeiro | shave
🎪	5	circo	circo | circus | circus tent | entretenimento | lona | lona de circo | tenda | tent
🚂	5	locomotiva	caboose | engine | locomotiva | locomotive | railway | steam | train | trains | travel | trem | vapor | veículo
🚃	5	vagão de trem	bonde | car | electric | elétrico | ferroviário | railway | railway car | train | tram | transporte | travel | trem | trolleybus | trólebus | vagão | vagão de trem | veículo
🚄	5	trem de alta velocidade	alta | bala | high-speed | high-speed train | japonês | railway | shinkansen | speed | train | trem | trem de alta velocidade | trens | velocidade | veloz | veículo
🚅	5	trem de alta velocidade japonês	bala | bullet | bullet train | ferrovia | high-speed | japão | nose | railway | shinkansen | speed | train | travel | trem | trem de alta velocidade japonês | velocidade | veloz | viagem
🚆	5	trem	arrived | choo | ferrovia | railway | train | trem | veículo
🚇	5	metrô	metro | metrô | subway | travel | trem | túnel | túnel subterrâneo | veículo
🚈	5	trem urbano	arrived | chegada | cheguei | leve | light | light rail | monorail | rail | railway | trem | trem urbano | veículo
🚉	5	estação	estação | estação de trem | metrô | railway | station | train | trem
🚊	5	bonde elétrico	bonde elétrico | tram | trolleybus | trólebus | veículo
🚝	5	monotrilho	monorail | monotrilho | trem | vehicle | veículo
🚞	5	estrada de ferro na montanha	car | carro | estrada de ferro | estrada de ferro na montanha | montanha | mountain | mountain railway | railway | teleférico | trip | veículo
🚋	5	bonde	bonde | bonde elétrico | bus | car | carro | tram | tram car | trolley | trolleybus | trólebus | veículo
🚌	5	ônibus	bus | school | transporte público | vehicle | veículo | ônibus
🚍	5	ônibus se aproximando	bus | cars | oncoming | oncoming bus | se aproximando | veículo | ônibus | ônibus se aproximando
🚎	5	trólebus	bonde elétrico | bus | tram | trolley | trolleybus | trólebus | veículo | ônibus | ônibus movido a eletricidade
🚐	5	van	bus | drive | mini ônibus | minibus | van | vehicle | veraneio | veículo | ônibus
🚑	5	ambulância	ambulance | ambulância | emergency | vehicle | veículo
🚒	5	carro do corpo de bombeiros	bombeiro | caminhão do corpo de bombeiros | carro | carro do corpo de bombeiros | engine | fire | fire engine | fogo | incêndio | truck | veículo
🚓	5	viatura policial	5–0 | car | carro patrulha | cops | patrol | police | police car | polícia | veículo | viatura policial
🚔	5	viatura policial se aproximando	car | oncoming | oncoming police car | police | polícia | veículo | viatura policial | viatura policial se aproximando
🚕	5	táxi	cab | cabbie | car | drive | taxi | táxi | vehicle | veículo | yellow
🚖	5	táxi se aproximando	cab | cabbie | cars | chegada | drove | hail | oncoming | oncoming taxi | taxi | transporte | táxi | táxi se aproximando | veículo | yellow
🚗	5	carro	automobile | automóvel | car | carro | driving | vehicle | veículo
🚘	5	carro se aproximando	automobile | automóvel | car | carona | carro | carro se aproximando | cars | chegada | drove | oncoming | oncoming automobile | se aproximando | vehicle | veículo
🚙	5	SUV	SUV | car | carro | drive | recreational | sport | sport utility vehicle | sportutility | trailer | utility | vehicle | veículo | veículo recreacional
🛻	5	caminhonete	automobile | automóvel | caminhonete | caminhão | car | carro | caçamba | flatbed | picape | pick-up | pickup | pickup truck | transportation | transporte | truck | veículo
🚚	5	caminhão de entrega	caminhão | caminhão de entrega | car | delivery | delivery truck | drive | truck | vehicle | veículo
🚛	5	caminhão	articulated | articulated lorry | caminhão | caminhão articulado | car | drive | lorry | move | semi | trailer | truck | vehicle | veículo
🚜	5	trator	obra | tractor | trator | vehicle | veículo
🏎️	5	carro de corrida	automobilismo | car | carro | carro de corrida | corrida | racing | racing car | zoom
🏍️	5	motocicleta	corrida | moto | motocicleta | motorcycle | racing | veículo
🛵	5	scooter	monareta | motinho | moto | motoca | motor | motor scooter | scooter
🦽	5	cadeira de rodas manual	accessibility | acessibilidade | cadeira de rodas | cadeira de rodas manual | manual | manual wheelchair | wheelchair
🦼	5	cadeira de rodas motorizada	accessibility | acessibilidade | cadeira de rodas motorizada | motorized | motorized wheelchair | wheelchair
🛺	5	automóvel riquixá	auto | auto rickshaw | automóvel riquixá | autorriquixá | rickshaw | tuk | tuk tuk
🚲	5	bicicleta	bicicleta | bicycle | bike | class | cycle | cycling | cyclist | gang | ride | spin | spinning | veículo
🛴	5	patinete	brinquedo | kick | kick scooter | patinete | scooter
🛹	5	skate	board | rodinhas | skate | skateboard | skater | skatista | wheels
🛼	5	patins de rodas	blades | esporte | patinação | patins | patins de rodas | rodas | roller | roller skate | skate | skates | sport
🚏	5	ponto de ônibus	bus | bus stop | busstop | busão | ponto | ponto de ônibus | stop | transporte público | ônibus
🛣️	5	estrada	caminho | estrada | highway | motorway | road | viagem | viajar
🛤️	5	trilhos	railway | railway track | track | train | trem | trilhos
🛢️	5	barril de óleo	barril | barril de óleo | drum | lata | latão | oil | oil drum | óleo
⛽	5	posto de gasolina	abastecer | bomba | combustível | diesel | fuel | fuel pump | fuelpump | gas | gasolina | gasoline | posto | posto de gasolina | pump | station | álcool
🛞	5	roda	car | carro | circle | círculo | direção | girar | pneu | roda | tire | turn | vehicle | veículo | volante | wheel
🚨	5	sirene	alarm | alert | beacon | car | carro da polícia | emergency | farol policial | light | luz de viatura policial | luz giratória | police | police car light | revolving | siren | sirene
🚥	5	semáforo horizontal	cruzamento | horizontal | horizontal traffic light | intersection | light | luz | semáforo | semáforo horizontal | signal | sinal | sinaleira | stop | stoplight | traffic | trânsito
🚦	5	semáforo vertical	cruzamento | drove | intersection | light | luz | semáforo | semáforo vertical | signal | sinal | sinaleira | stop | stoplight | traffic | trânsito | vertical | vertical traffic light
🛑	5	sinal de pare	octagonal | pare | sign | sinal | sinal de pare | stop | stop sign
🚧	5	em construção	barrier | construction | construção | em construção | símbolo | símbolo para “em construção”
⚓	5	âncora	anchor | marinha | navegar | ship | sinal | tool | âncora
🛟	5	boia	boia | buoy | colete | float | flutuar | guarda-vidas | guardar | life | lifesaver | nadar | preserver | rescue | resgate | ring | ring buoy | safety | salva | salva-vidas | save | saver | segurança | swim | vidas
⛵	5	barco a vela	barco | barco a vela | boat | iate | navegar | oceano | praia | resort | sailboat | sailing | sea | vela | yacht
🛶	5	canoa	barco | boat | canoa | canoe
🚤	5	lancha	barco | billionaire | boat | férias | lake | lancha | luxury | millionaire | praia | speedboat | summer | travel | verão | veículo
🛳️	5	cruzeiro	barco | cruzeiro | embarcação | navio | passageiros | passenger | passenger ship | ship | veículo
⛴️	5	balsa	balsa | barco | boat | ferry | ferry boat | ferry-boat | navegar | passenger
🛥️	5	barco	barco | boat | lancha | motor | motor boat | motorboat | navio | veículo
🚢	5	navio	aquático | barco | boat | cruzeiro | férias | navio | passenger | ship | travel | veículo | viagem
✈️	5	avião	aeroplane | airplane | avião | aéreo | fly | flying | jet | plane | travel | veículo | viajar | voar | voo
🛩️	5	avião pequeno	aeroplane | airplane | avião | avião pequeno | aéreo | jatinho | jato | pequeno | plane | small | small airplane | veículo
🛫	5	avião decolando	aeroplane | airplane | airplane departure | avião | avião decolando | check-in | decolar | departure | departures | fui | férias | partindo | partiu | plane | viagem | viajando
🛬	5	avião aterrissando	aeroplane | airplane | airplane arrival | arrival | arrivals | arriving | aterrissagem | aterrissando | avião | avião aterrissando | chegando | landing | plane | pousando | veículo | voltando
🪂	5	paraquedas	asa-delta | hang-glide | parachute | paraquedas | paraquedista | parasail | saltar de paraquedas | skydive
💺	5	assento	assento | cadeira | chair | poltrona | seat
🚁	5	helicóptero	copter | helicopter | helicóptero | roflcopter | travel | vehicle | veículo | viagem | viajar | voo
🚟	5	estrada de ferro suspensa	estrada de ferro | estrada de ferro suspensa | railway | suspension | suspension railway | suspensão | trem | veículo
🚠	5	teleférico de montanha	bonde | cable | cableway | cabo | cabo suspenso usado em teleféricos nas montanhas | gondola | lift | montanha | mountain | mountain cableway | ski | teleférico | teleférico de montanha | teleférico na montanha | veículo
🚡	5	teleférico	aerial | aerial tramway | aérea | bonde | cable | car | gondola | gôndola | linha | ropeway | teleférico | tramway | veículo
🛰️	5	satélite	antena | espaço | satellite | satélite | space
🚀	5	foguete	espaço | foguete | launch | rocket | rockets | space | travel | veículo
🛸	5	disco voador	ET | UFO | aliens | alienígena | disco | disco voador | extra | flying | flying saucer | saucer | terrestre | terrestrial | voador | óvni
🛎️	5	sineta	bell | bellhop | bellhop bell | hotel | portaria | sineta | sino
🧳	5	mala	bag | bagagem | luggage | mala | packing | rodinhas | roller | suitcase | travel | viagem
⌛	5	ampulheta	ampulheta | areia | done | hourglass | hourglass done | sand | tempo | time | timer
⏳	5	ampulheta contando o tempo	ampulheta | ampulheta contando o tempo | areia | cheia | contando | done | em cima | flowing | hora | hourglass | hourglass not done | hours | not | relógio | sand | tempo | timer | waiting | yolo
⌚	5	relógio de pulso	clock | hora | relógio | relógio de pulso | tempo | time | watch
⏰	5	despertador	alarm | alarm clock | alarme | atrasada | atrasado | clock | despertador | hora | horário | hours | hrs | late | relógio | time | waiting
⏱️	5	cronômetro	clock | cronômetro | relógio | stopwatch | tempo | time
⏲️	5	relógio temporizador	clock | cronômetro | relógio | relógio temporizador | timer | timer clock
🕰️	5	relógio de mesa	clock | mantelpiece | mantelpiece clock | relógio | relógio antigo | relógio de mesa | time
🕛	5	12 horas	12 | 12 horas | 12:00 | 12h00 | clock | doze | meia-noite | meio-dia | o’clock | relógio | time | twelve | twelve o’clock
🕧	5	doze e meia	12 | 12:30 | 12h30 | 30 | clock | doze e meia | relógio | thirty | time | twelve | twelve-thirty
🕐	5	1 hora	1 | 1 hora | 13h | 1:00 | 1h | 1h00 | clock | one | one o’clock | o’clock | relógio | time | uma
🕜	5	uma e meia	1 | 13:30 | 13h30 | 1:30 | 1h30 | 30 | clock | one | one-thirty | relógio | thirty | time | uma e meia
🕑	5	2 horas	14h | 2 | 2 horas | 2:00 | 2h | 2h00 | clock | duas | o’clock | relógio | time | two | two o’clock
🕝	5	duas e meia	2 | 2:30 | 2h30 | 30 | clock | duas e meia | relógio | thirty | time | two | two-thirty
🕒	5	3 horas	15h | 3 | 3 horas | 3:00 | 3h00 | clock | hora | horário | o’clock | relógio | three | three o’clock | time | três
🕞	5	três e meia	3 | 30 | 3:30 | 3h30 | clock | relógio | thirty | three | three-thirty | time | três e meia
🕓	5	4 horas	4 | 4 horas | 4:00 | 4h00 | clock | four | four o’clock | horário | o’clock | quatro | relógio | time
🕟	5	quatro e meia	30 | 4 | 4:30 | 4h30 | clock | four | four-thirty | quatro e meia | relógio | thirty | time
🕔	5	5 horas	5 | 5 horas | 5:00 | 5h00 | cinco | clock | five | five o’clock | o’clock | relógio | time
🕠	5	cinco e meia	17h30 | 30 | 5 | 5:30 | 5h30 | cinco e meia | clock | five | five-thirty | relógio | thirty | time
🕕	5	6 horas	18h | 6 | 6 horas | 6:00 | 6h00 | clock | o’clock | relógio | seis | six | six o’clock | time
🕡	5	seis e meia	18h30 | 30 | 6 | 6:30 | 6h30 | clock | relógio | seis e meia | six | six-thirty | thirty
🕖	5	7 horas	0 | 19h | 7 | 7 horas | 7:00 | 7h00 | clock | o’clock | relógio | sete | seven | seven o’clock
🕢	5	sete e meia	30 | 7 | 7:30 | 7h30 | clock | relógio | sete e meia | seven | seven-thirty | thirty
🕗	5	8 horas	8 | 8 horas | 8:00 | 8h00 | clock | eight | eight o’clock | hora | oito | o’clock | relógio | time
🕣	5	oito e meia	30 | 8 | 8:30 | 8h30 | clock | eight | eight-thirty | oito e meia | relógio | thirty | time
🕘	5	9 horas	21h | 9 | 9 horas | 9:00 | 9h00 | clock | nine | nine o’clock | nove | o’clock | relógio | time
🕤	5	nove e meia	30 | 9 | 9:30 | 9h30 | clock | hora | nine | nine-thirty | nove e meia | relógio | thirty | time
🕙	5	10 horas	0 | 10 | 10 horas | 10:00 | 10h00 | 22h | clock | dez | o’clock | relógio | ten | ten o’clock
🕥	5	dez e meia	10 | 10:30 | 10h30 | 22h30 | 30 | clock | dez e meia | relógio | ten | ten-thirty | thirty | time
🕚	5	11 horas	11 | 11 horas | 11:00 | 11h00 | clock | eleven | eleven o’clock | onze | o’clock | relógio | time
🕦	5	onze e meia	11 | 11:30 | 11h30 | 23h30 | 30 | clock | eleven | eleven-thirty | onze e meia | relógio | thirty | time
🌑	5	lua nova	dark | escuro | lua | lua negra | lua nova | moon | new | new moon | noite | nova | space
🌒	5	lua crescente côncava	crescent | crescente | côncava | dreams | lua | lua crescente côncava | moon | noite | space | waxing | waxing crescent moon
🌓	5	quarto crescente	first | first quarter moon | lua | lua de quarto crescente | moon | quarter | quarto | quarto crescente | space
🌔	5	lua crescente convexa	convexa | crescente | gibbous | lua | lua crescente convexa | moon | space | waxing | waxing gibbous moon
🌕	5	lua cheia	cheia | full | full moon | lua | lua cheia | luar | moon | space
🌖	5	lua minguante convexa	convexa | gibbous | lua | lua minguante convexa | minguante | moon | space | waning | waning gibbous moon
🌗	5	quarto minguante	last | last quarter moon | lua | lua de quarto minguante | moon | quarter | quarto | quarto minguante | space
🌘	5	lua minguante côncava	crescent | côncava | lua | lua minguante côncava | minguante | moon | space | waning | waning crescent moon
🌙	5	lua crescente	crescent | crescent moon | crescente | lua | lua crescente | moon | ramadan | space
🌚	5	rosto da lua nova	face | lua | lua nova | lua nova com rosto | moon | new | new moon face | rosto | rosto da lua nova | space
🌛	5	rosto da lua de quarto crescente	crescente | face | first | first quarter moon face | lua | moon | noite | quarter | quarto | rosto | rosto da lua de quarto crescente | space
🌜	5	rosto da lua de quarto minguante	dreams | face | last | last quarter moon face | lua | lua com rosto | lua de quarto minguante | moon | quarter | quarto minguante | quarto minguante com rosto | rosto | rosto da lua de quarto minguante
🌡️	5	termômetro	clima | temperatura | tempo | termômetro | thermometer | weather
☀️	5	sol	bright | clima | dia claro | raios | rays | sol | solar | space | sun | sunny | tempo | weather
🌝	5	rosto da lua cheia	bright | cheia | face | full | full moon face | lua | lua cheia com rosto | lua com rosto | moon | rosto | rosto da lua cheia
🌞	5	rosto do sol	beach | bright | day | face | heat | praia | rosto | rosto do sol | shine | sol | sun | sun with face | sunny | sunshine | weather
🪐	5	planeta com anéis	anéis | planet | planeta | planeta com anéis | ringed | ringed planet | saturn | saturnine | saturnino | saturno
⭐	5	estrela branca média	amarela | astronomia | astronomy | estrela | estrela branca média | medium | star | stars | white
🌟	5	estrela brilhante	brilhante | brilho | cintilante | estrela | estrela brilhante | glittery | glow | glowing | glowing star | luminosa | night | reluzente | shining | sparkle | star | win
🌠	5	estrela cadente	cadente | cai | estrela | estrela cadente | falling | night | shooting | shooting star | space | star
🌌	5	via láctea	céu | espaço | estrelado | milky | milky way | space | via láctea | way
☁️	5	nuvem	clima | cloud | nuvem | weather
⛅	5	sol por trás das nuvens	behind | clima | cloud | cloudy | nublado | nuvem | sol | sol por trás das nuvens | sun | sun behind cloud | weather
⛈️	5	chuva com trovão	chuva | chuva com trovão | clima | cloud | cloud with lightning and rain | lightning | nuvem | rain | relâmpago | temporal | thunder | thunderstorm | trovão
🌤️	5	sol com nuvens	behind | clima | cloud | ensolarado | nublado | nuvem | sol | sol com nuvens | sun | sun behind small cloud | weather
🌥️	5	nublado	behind | clima | cloud | nublado | nuvem | sol | sun | sun behind large cloud | weather
🌦️	5	sol com chuva	behind | chuva | clima | cloud | nuvem | rain | sol | sol com chuva | sun | sun behind rain cloud | weather
🌧️	5	nuvem com chuva	chovendo | chuva | clima | cloud | cloud with rain | nuvem | nuvem com chuva | rain | weather
🌨️	5	nuvem com neve	clima | cloud | cloud with snow | cold | frio | neve | nuvem | nuvem com neve | snow | weather
🌩️	5	nuvem com relâmpago	clima | cloud | cloud with lightning | lightning | nuvem | nuvem com relâmpago | nuvem com trovão | relâmpago | weather
🌪️	5	tornado	clima | cloud | furacão | nuvem | tornado | weather | whirlwind
🌫️	5	nevoeiro	clima | cloud | fog | furacão | neblina | nevoeiro | nuvem | weather
🌬️	5	rosto de vento	blow | clima | cloud | face | nuvem | rosto | rosto de vento | soprar | sopro | vento | wind | wind face
🌀	5	ciclone	ciclone | clima | cyclone | dizzy | espiral | furacão | hurricane | tonto | twister | typhoon | weather | zonzo
🌈	5	arco-íris	arco-íris | chuva | clima | gay | genderqueer | glbt | glbtq | lesbian | lgbt | lgbtq | lgbtqia | lgbtqia+ | lésbica | nature | natureza | orgulho | pride | queer | rain | rainbow | trans | transgender | transgênero | weather
🌂	5	guarda-chuva fechado	chuva | chuvoso | closed | closed umbrella | clothing | guarda-chuva | guarda-chuva fechado | rain | umbrella
☂️	5	guarda-chuva	acessório | chuva | clima | clothing | guarda-chuva | rain | sombrinha aberta | umbrella
